"","Var2","Var1","pval","qval","rho","n","treatment","Var1ASV","PhylumVar1","FamilyVar1","Var2ASV","PhylumVar2","FamilyVar2"
"1784","ASV32","ASV27",0,0,0.832985041429945,54,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1785","ASV32","ASV198",0,0,0.733153847338112,45,"SCFP","966de63b3fbeb1e3d17619413e1ca25a","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1786","ASV32","ASV349",0,0,0.785443837246022,52,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1788","ASV32","ASV42",0,0,0.765051799364431,52,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1790","ASV32","ASV116",0,0,0.761360440014628,57,"SCFP","42543150b5a8d320b29d9bac3a74538d","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1791","ASV32","ASV342",0,0,0.718785511524883,55,"SCFP","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1792","ASV32","ASV167",0,0,0.785453075472379,45,"SCFP","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1796","ASV32","ASV236",0,0,0.757244780675431,49,"SCFP","5cdb890b367626621d79691edc9105d4","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1797","ASV32","ASV380",0,0,0.725865626906272,50,"SCFP","a645a5a8110c51e923554cef01365bec","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1798","ASV32","ASV258",0,0,0.778734283305145,48,"SCFP","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1799","ASV32","ASV34",0,0,0.77734359161339,55,"SCFP","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1800","ASV32","ASV10",0,0,0.800818095470205,55,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1802","ASV32","ASV23",0,0,0.708547269098544,62,"SCFP","29a02d7706085b2043d6ef307ed0fe6a","Firmicutes","Lachnospiraceae","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae"
"1803","ASV321","ASV34",0,0,0.776610603483305,47,"SCFP","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1807","ASV321","ASV349",0,0,0.806781159071561,45,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1808","ASV321","ASV100",0,0,0.72246288112878,47,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1809","ASV321","ASV32",0,0,0.762565364072315,49,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1812","ASV321","ASV27",0,0,0.816809163121581,46,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1814","ASV321","ASV35",0,0,0.732569068357407,48,"SCFP","9c8c867dbea7959e3cf3fcda5b499fb9","Bacteroidetes","Bacteroidaceae","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae"
"1819","ASV324","ASV652",0,0,0.70078144771129,31,"SCFP","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1827","ASV324","ASV91",0,0,0.751441207674944,41,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1835","ASV324","ASV228",0,0,0.740081306007101,36,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1837","ASV324","ASV308",0,0,0.759929953635929,41,"SCFP","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1838","ASV324","ASV314",0,0,0.76402373216375,43,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1840","ASV324","ASV207",0,0,0.71981230259032,36,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1843","ASV324","ASV13",0,0,0.758785326748398,42,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1845","ASV324","ASV288",0,0,0.718791312326095,39,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae"
"1846","ASV327","ASV33",0,0,0.749193129304745,37,"SCFP","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1847","ASV327","ASV311",0,0,0.791825421475734,36,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1848","ASV327","ASV13",0,0,0.706723587821205,36,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1849","ASV327","ASV555",0,0,0.714607956994388,33,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1850","ASV327","ASV387",0,0,0.755184414897917,29,"SCFP","bdf89027be7752e68b345d9210886205","Firmicutes","Clostridiaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1851","ASV327","ASV783",0,0,0.708060090163796,25,"SCFP","30ee41fb91efab01e381c766ed62bedd","Firmicutes","Ruminococcaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1852","ASV327","ASV873",0,0,0.740883145989601,30,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1853","ASV327","ASV703",0,0,0.72699563316926,25,"SCFP","c3d4e3dd52b695d37a57cb89902cdd2b","Firmicutes","Lachnospiraceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1854","ASV327","ASV606",0,0,0.703338891856557,25,"SCFP","7ad21dc88bbd0b522ad23562c5b99051","Firmicutes","Ruminococcaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1855","ASV327","ASV114",0,0,0.760946254272207,35,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1856","ASV327","ASV62",0,0,0.747166500124799,37,"SCFP","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1857","ASV327","ASV97",0,0,0.747138937823981,36,"SCFP","a01df12ff649c57e98e202f2e9b3a6b8","Bacteroidetes","Paraprevotellaceae","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales"
"1858","ASV33","ASV114",0,0,0.771169505527363,43,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1859","ASV33","ASV13",0,0,0.769547850041631,47,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1861","ASV33","ASV21",0,0,0.762040929861905,49,"SCFP","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1862","ASV33","ASV171",0,0,0.716132434336078,43,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1863","ASV33","ASV97",0,0,0.969221116806086,50,"SCFP","a01df12ff649c57e98e202f2e9b3a6b8","Bacteroidetes","Paraprevotellaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1866","ASV33","ASV311",0,0,0.768853564867549,43,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1867","ASV33","ASV216",0,0,0.740128283206953,39,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1869","ASV33","ASV327",0,0,0.749193129304745,37,"SCFP","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1870","ASV33","ASV91",0,0,0.76178753167075,44,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1872","ASV33","ASV105",0,0,0.923314528861695,48,"SCFP","15b1a6ab5fddc23f12731366dc06f48c","Bacteroidetes","Paraprevotellaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1873","ASV33","ASV62",0,0,0.986750762989376,54,"SCFP","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae"
"1875","ASV331","ASV342",0,0,0.751136968489503,48,"SCFP","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae","a90b8a5f62c5b6fed0f6a778d2d2c0fc","Firmicutes","Lachnospiraceae"
"1876","ASV331","ASV101",0,0,0.717394640395434,49,"SCFP","161a7d2fd8967ce309e80c8ba2b50465","Firmicutes","Lachnospiraceae","a90b8a5f62c5b6fed0f6a778d2d2c0fc","Firmicutes","Lachnospiraceae"
"1878","ASV34","ASV27",0,0,0.801445296890428,54,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1879","ASV34","ASV10",0,0,0.71572130853358,57,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1885","ASV34","ASV321",0,0,0.776610603483305,47,"SCFP","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1886","ASV34","ASV349",0,0,0.745740512549829,51,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1887","ASV34","ASV32",0,0,0.77734359161339,55,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1890","ASV34","ASV100",0,0,0.741242818931484,54,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1891","ASV34","ASV380",0,0,0.743807500678615,48,"SCFP","a645a5a8110c51e923554cef01365bec","Firmicutes","Ruminococcaceae","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae"
"1892","ASV342","ASV27",0,0,0.773232437656509,54,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1893","ASV342","ASV116",0,0,0.706746918717577,55,"SCFP","42543150b5a8d320b29d9bac3a74538d","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1894","ASV342","ASV331",0,0,0.751136968489503,48,"SCFP","a90b8a5f62c5b6fed0f6a778d2d2c0fc","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1895","ASV342","ASV42",0,0,0.748216973218422,51,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1896","ASV342","ASV167",0,0,0.711501546558864,44,"SCFP","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1897","ASV342","ASV371",0,0,0.736896273673255,47,"SCFP","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1898","ASV342","ASV349",0,0,0.809492041938179,52,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1899","ASV342","ASV100",0,0,0.765199906331865,55,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1901","ASV342","ASV79",0,0,0.733338613719464,53,"SCFP","61dc3200b9d0a4f3f137756143c29d38","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1902","ASV342","ASV106",0,0,0.704968936512543,50,"SCFP","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1903","ASV342","ASV32",0,0,0.718785511524883,55,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1904","ASV342","ASV10",0,0,0.700900384323473,53,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae"
"1906","ASV349","ASV321",0,0,0.806781159071561,45,"SCFP","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1908","ASV349","ASV79",0,0,0.703623663417183,49,"SCFP","61dc3200b9d0a4f3f137756143c29d38","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1909","ASV349","ASV10",0,0,0.772745106548385,50,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1911","ASV349","ASV27",0,0,0.820080319197297,51,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1913","ASV349","ASV497",0,0,0.70813224052062,38,"SCFP","679a8c591b30e5fcadaf9b437525bbad","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1914","ASV349","ASV106",0,0,0.724956409999713,48,"SCFP","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1916","ASV349","ASV236",0,0,0.714141315963369,44,"SCFP","5cdb890b367626621d79691edc9105d4","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1918","ASV349","ASV342",0,0,0.809492041938179,52,"SCFP","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1919","ASV349","ASV20",0,0,0.726994498035556,47,"SCFP","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1920","ASV349","ASV42",0,0,0.747390918073463,48,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1922","ASV349","ASV167",0,0,0.722948896625549,42,"SCFP","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1923","ASV349","ASV100",0,0,0.840410075870093,52,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1924","ASV349","ASV32",0,0,0.785443837246022,52,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1925","ASV349","ASV371",0,0,0.732460590488182,44,"SCFP","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1926","ASV349","ASV34",0,0,0.745740512549829,51,"SCFP","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae"
"1927","ASV35","ASV163",0,0,0.806382849488821,35,"SCFP","e9bc8cab952cad4983b75ac2541cce6a","Bacteroidetes","Bacteroidaceae","9c8c867dbea7959e3cf3fcda5b499fb9","Bacteroidetes","Bacteroidaceae"
"1930","ASV35","ASV32",0,0,0.71145626013473,59,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","9c8c867dbea7959e3cf3fcda5b499fb9","Bacteroidetes","Bacteroidaceae"
"1931","ASV35","ASV321",0,0,0.732569068357407,48,"SCFP","d24f9468476d0f489996f96247a7ada2","Firmicutes","Ruminococcaceae","9c8c867dbea7959e3cf3fcda5b499fb9","Bacteroidetes","Bacteroidaceae"
"1932","ASV360","ASV32",0,0,0.74342760623477,50,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","c573835fb735ceb9b144d388285b690b","Firmicutes","Lachnospiraceae"
"1933","ASV360","ASV106",0,0,0.723025751454055,47,"SCFP","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","c573835fb735ceb9b144d388285b690b","Firmicutes","Lachnospiraceae"
"1934","ASV360","ASV279",0,0,0.70451119987743,39,"SCFP","1e3c0855907e39d0df0558e70fc00a7e","Firmicutes","Lachnospiraceae","c573835fb735ceb9b144d388285b690b","Firmicutes","Lachnospiraceae"
"1938","ASV371","ASV342",0,0,0.736896273673255,47,"SCFP","eec8a028045d7ce281a824f4d07de1a1","Firmicutes","Ruminococcaceae","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae"
"1939","ASV371","ASV349",0,0,0.732460590488182,44,"SCFP","90794626d4647503068193fb13530e09","Firmicutes","Ruminococcaceae","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae"
"1940","ASV371","ASV100",0,0,0.706811748640716,47,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae"
"1941","ASV371","ASV106",0,0,0.754636489803523,46,"SCFP","ab974875ade7d272f72fc67f5098e33f","Firmicutes","Lachnospiraceae","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae"
"1942","ASV371","ASV42",0,0,0.706100600063099,46,"SCFP","a4adc2874da0a0f68b5b3f1c2737e835","Firmicutes","Ruminococcaceae","4098f6ec446ea549b395f585a2f63140","Firmicutes","Ruminococcaceae"
"1943","ASV379","ASV579",0,0,0.724819517081419,30,"SCFP","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1944","ASV379","ASV13",0,0,0.764425630949495,38,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1945","ASV379","ASV91",0,0,0.700378485122902,37,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1946","ASV379","ASV288",0,0,0.839829531938367,36,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1947","ASV379","ASV218",0,0,0.714538198889916,33,"SCFP","47d9c4b0b9fdc9e630fc638b3ffe86d2","Firmicutes","Ruminococcaceae","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1948","ASV379","ASV311",0,0,0.70991849102992,35,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae"
"1993","ASV380","ASV34",0,0,0.743807500678615,48,"SCFP","0a655a50de8390eff9a92f2f49079d6e","Firmicutes","Ruminococcaceae","a645a5a8110c51e923554cef01365bec","Firmicutes","Ruminococcaceae"
"1995","ASV380","ASV27",0,0,0.735000269734599,48,"SCFP","32ef2c891d8942b56171c062f6213dad","Firmicutes","Ruminococcaceae","a645a5a8110c51e923554cef01365bec","Firmicutes","Ruminococcaceae"
"1997","ASV380","ASV32",0,0,0.725865626906272,50,"SCFP","de465877dc651a154f71a1a2fc396e69","Firmicutes","Lachnospiraceae","a645a5a8110c51e923554cef01365bec","Firmicutes","Ruminococcaceae"
"2000","ASV382","ASV21",0,0,0.711435800715447,40,"SCFP","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2002","ASV382","ASV311",0,0,0.775733966902633,40,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2003","ASV382","ASV91",0,0,0.700949701652746,40,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2006","ASV382","ASV288",0,0,0.701716042519075,38,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2009","ASV382","ASV383",0,0,0.74925674869968,41,"SCFP","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2010","ASV382","ASV171",0,0,0.724615743861254,38,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2011","ASV382","ASV89",0,0,0.761297680019663,42,"SCFP","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2012","ASV382","ASV13",0,0,0.760053851176292,43,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2013","ASV382","ASV555",0,0,0.723701061050329,36,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae"
"2014","ASV383","ASV73",0,0,0.715912645872505,45,"SCFP","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2017","ASV383","ASV63",0,0,0.724601386805109,51,"SCFP","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2018","ASV383","ASV13",0,0,0.770620798264114,49,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2019","ASV383","ASV382",0,0,0.74925674869968,41,"SCFP","1318b35df258f1fb7ea71202d74b1bca","Firmicutes","Mogibacteriaceae","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2021","ASV383","ASV91",0,0,0.717493093831414,45,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2022","ASV383","ASV212",0,0,0.772453081219069,48,"SCFP","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2023","ASV383","ASV311",0,0,0.772364595496486,46,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae"
"2024","ASV387","ASV216",0,0,0.731425261164866,28,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","bdf89027be7752e68b345d9210886205","Firmicutes","Clostridiaceae"
"2025","ASV387","ASV311",0,0,0.747968426880978,32,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","bdf89027be7752e68b345d9210886205","Firmicutes","Clostridiaceae"
